-0.63561,0.1593,-0.47265,0,0,-0.8,0.054333,0.00535,18.906,16.066,18.958,19.014
-0.6349,0.16312,-0.47547,0,0,-0.8,0.054333,0.00535,19.006,16.166,19.058,19.114
-0.63419,0.16695,-0.47828,0,0,-0.8,0.054333,0.00535,19.106,16.266,19.158,19.214
-0.63348,0.17078,-0.4811,0,0,-0.8,0.054333,0.00535,19.206,16.366,19.258,19.314
-0.63276,0.1746,-0.48391,0,0,-0.8,0.054333,0.00535,19.306,16.466,19.358,19.414
-0.63205,0.17843,-0.48672,0,0,-0.8,0.054333,0.00535,19.406,16.566,19.458,19.514
-0.63134,0.18227,-0.48953,0,0,-0.8,0.054333,0.00535,19.506,16.666,19.558,19.614
-0.63063,0.1861,-0.49233,0,0,-0.8,0.054333,0.00535,19.606,16.766,19.658,19.714
-0.62991,0.18994,-0.49513,0,0,-0.8,0.054333,0.00535,19.706,16.866,19.758,19.814
-0.6292,0.19378,-0.49793,0,0,-0.8,0.054333,0.00535,19.806,16.966,19.858,19.914
-0.62849,0.19762,-0.50072,0,0,-0.8,0.054333,0.00535,19.906,17.066,19.958,20.014
-0.62778,0.20146,-0.50352,0,0,-0.8,0.054333,0.00535,20.006,17.166,20.058,20.114
-0.62706,0.2053,-0.50631,0,0,-0.8,0.054333,0.00535,20.106,17.266,20.158,20.214
-0.62635,0.20915,-0.50909,0,0,-0.8,0.054333,0.00535,20.206,17.366,20.258,20.314
-0.62564,0.213,-0.51188,0,0,-0.8,0.054333,0.00535,20.306,17.466,20.358,20.414
-0.62493,0.21685,-0.51466,0,0,-0.8,0.054333,0.00535,20.406,17.566,20.458,20.514
-0.62421,0.2207,-0.51744,0,0,-0.8,0.054333,0.00535,20.506,17.666,20.558,20.614
-0.6235,0.22455,-0.52021,0,0,-0.8,0.054333,0.00535,20.606,17.766,20.658,20.714
-0.62279,0.22841,-0.52299,0,0,-0.8,0.054333,0.00535,20.706,17.866,20.758,20.814
-0.62208,0.23227,-0.52576,0,0,-0.8,0.054333,0.00535,20.806,17.966,20.858,20.914
-0.62136,0.23613,-0.52853,0,0,-0.8,0.054333,0.00535,20.906,18.066,20.958,21.014
-0.62065,0.23999,-0.53129,0,0,-0.8,0.054333,0.00535,21.006,18.166,21.058,21.114
-0.61994,0.24385,-0.53405,0,0,-0.8,0.054333,0.00535,21.106,18.266,21.158,21.214
-0.61923,0.24772,-0.53681,0,0,-0.8,0.054333,0.00535,21.206,18.366,21.258,21.314
-0.61851,0.25159,-0.53957,0,0,-0.8,0.054333,0.00535,21.306,18.466,21.358,21.414
-0.6178,0.25546,-0.54233,0,0,-0.8,0.054333,0.00535,21.406,18.566,21.458,21.514
-0.61709,0.25933,-0.54508,0,0,-0.8,0.054333,0.00535,21.506,18.666,21.558,21.614
-0.61638,0.26321,-0.54783,0,0,-0.8,0.054333,0.00535,21.606,18.766,21.658,21.714
-0.61566,0.26708,-0.55057,0,0,-0.8,0.054333,0.00535,21.706,18.866,21.758,21.814
-0.61495,0.27096,-0.55331,0,0,-0.8,0.054333,0.00535,21.806,18.966,21.858,21.914
-0.61424,0.27484,-0.55605,0,0,-0.8,0.054333,0.00535,21.906,19.066,21.958,22.014
-0.61353,0.27872,-0.55879,0,0,-0.8,0.054333,0.00535,22.006,19.166,22.058,22.114
-0.61281,0.2826,-0.56153,0,0,-0.8,0.054333,0.00535,22.106,19.266,22.158,22.214
-0.6121,0.28649,-0.56426,0,0,-0.8,0.054333,0.00535,22.206,19.366,22.258,22.314
-0.61139,0.29038,-0.56699,0,0,-0.8,0.054333,0.00535,22.306,19.466,22.358,22.414
-0.61068,0.29427,-0.56972,0,0,-0.8,0.054333,0.00535,22.406,19.566,22.458,22.514
-0.60996,0.29816,-0.57244,0,0,-0.8,0.054333,0.00535,22.506,19.666,22.558,22.614
-0.60925,0.30205,-0.57516,0,0,-0.8,0.054333,0.00535,22.606,19.766,22.658,22.714
-0.60854,0.30595,-0.57788,0,0,-0.8,0.054333,0.00535,22.706,19.866,22.758,22.814
-0.60783,0.30984,-0.58059,0,0,-0.8,0.054333,0.00535,22.806,19.966,22.858,22.914
-0.60711,0.31374,-0.58331,0,0,-0.8,0.054333,0.00535,22.906,20.066,22.958,23.014
-0.6064,0.31764,-0.58602,0,0,-0.8,0.054333,0.00535,23.006,20.166,23.058,23.114
-0.60569,0.32155,-0.58872,0,0,-0.8,0.054333,0.00535,23.106,20.266,23.158,23.214
-0.60498,0.32545,-0.59143,0,0,-0.8,0.054333,0.00535,23.206,20.366,23.258,23.314
-0.60426,0.32936,-0.59413,0,0,-0.8,0.054333,0.00535,23.306,20.466,23.358,23.414
-0.60355,0.33327,-0.59683,0,0,-0.8,0.054333,0.00535,23.406,20.566,23.458,23.514
-0.60284,0.33718,-0.59952,0,0,-0.8,0.054333,0.00535,23.506,20.666,23.558,23.614
-0.60213,0.34109,-0.60222,0,0,-0.8,0.054333,0.00535,23.606,20.766,23.658,23.714
-0.60141,0.34501,-0.60491,0,0,-0.8,0.054333,0.00535,23.706,20.866,23.758,23.814
-0.6007,0.34892,-0.6076,0,0,-0.8,0.054333,0.00535,23.806,20.966,23.858,23.914
-0.59999,0.35284,-0.61028,0,0,-0.8,0.054333,0.00535,23.906,21.066,23.958,24.014
-0.59928,0.35676,-0.61296,0,0,-0.8,0.054333,0.00535,24.006,21.166,24.058,24.114
-0.59856,0.36068,-0.61564,0,0,-0.8,0.054333,0.00535,24.106,21.266,24.158,24.214
-0.59785,0.36461,-0.61832,0,0,-0.8,0.054333,0.00535,24.206,21.366,24.258,24.314
-0.59714,0.36853,-0.62099,0,0,-0.8,0.054333,0.00535,24.306,21.466,24.358,24.414
-0.59643,0.37246,-0.62366,0,0,-0.8,0.054333,0.00535,24.406,21.566,24.458,24.514
-0.59571,0.37639,-0.62633,0,0,-0.8,0.054333,0.00535,24.506,21.666,24.558,24.614
-0.595,0.38032,-0.629,0,0,-0.8,0.054333,0.00535,24.606,21.766,24.658,24.714
-0.59429,0.38426,-0.63166,0,0,-0.8,0.054333,0.00535,24.706,21.866,24.758,24.814
-0.59358,0.38819,-0.63432,0,0,-0.8,0.054333,0.00535,24.806,21.966,24.858,24.914
-0.59286,0.39213,-0.63697,0,0,-0.8,0.054333,0.00535,24.906,22.066,24.958,25.014
-0.59215,0.39607,-0.63963,0,0,-0.8,0.054333,0.00535,25.006,22.166,25.058,25.114
-0.59144,0.40001,-0.64228,0,0,-0.8,0.054333,0.00535,25.106,22.266,25.158,25.214
-0.59073,0.40396,-0.64493,0,0,-0.8,0.054333,0.00535,25.206,22.366,25.258,25.314
-0.59001,0.4079,-0.64757,0,0,-0.8,0.054333,0.00535,25.306,22.466,25.358,25.414
-0.5893,0.41185,-0.65022,0,0,-0.8,0.054333,0.00535,25.406,22.566,25.458,25.514
-0.58859,0.4158,-0.65286,0,0,-0.8,0.054333,0.00535,25.506,22.666,25.558,25.614
-0.58788,0.41975,-0.65549,0,0,-0.8,0.054333,0.00535,25.606,22.766,25.658,25.714
-0.58716,0.4237,-0.65813,0,0,-0.8,0.054333,0.00535,25.706,22.866,25.758,25.814
-0.58645,0.42765,-0.66076,0,0,-0.8,0.054333,0.00535,25.806,22.966,25.858,25.914
-0.58574,0.43161,-0.66339,0,0,-0.8,0.054333,0.00535,25.906,23.066,25.958,26.014
-0.58503,0.43557,-0.66601,0,0,-0.8,0.054333,0.00535,26.006,23.166,26.058,26.114
-0.58431,0.43953,-0.66864,0,0,-0.8,0.054333,0.00535,26.106,23.266,26.158,26.214
-0.5836,0.44349,-0.67126,0,0,-0.8,0.054333,0.00535,26.206,23.366,26.258,26.314
-0.58289,0.44745,-0.67387,0,0,-0.8,0.054333,0.00535,26.306,23.466,26.358,26.414
-0.58218,0.45142,-0.67649,0,0,-0.8,0.054333,0.00535,26.406,23.566,26.458,26.514
-0.58146,0.45539,-0.6791,0,0,-0.8,0.054333,0.00535,26.506,23.666,26.558,26.614
-0.58075,0.45936,-0.68171,0,0,-0.8,0.054333,0.00535,26.606,23.766,26.658,26.714
-0.58004,0.46333,-0.68432,0,0,-0.8,0.054333,0.00535,26.706,23.866,26.758,26.814
-0.57933,0.4673,-0.68692,0,0,-0.8,0.054333,0.00535,26.806,23.966,26.858,26.914
-0.57861,0.47128,-0.68952,0,0,-0.8,0.054333,0.00535,26.906,24.066,26.958,27.014
-0.5779,0.47525,-0.69212,0,0,-0.8,0.054333,0.00535,27.006,24.166,27.058,27.114
-0.57719,0.47923,-0.69471,0,0,-0.8,0.054333,0.00535,27.106,24.266,27.158,27.214
-0.57648,0.48321,-0.6973,0,0,-0.8,0.054333,0.00535,27.206,24.366,27.258,27.314
-0.57576,0.48719,-0.69989,0,0,-0.8,0.054333,0.00535,27.306,24.466,27.358,27.414
-0.57505,0.49118,-0.70248,0,0,-0.8,0.054333,0.00535,27.406,24.566,27.458,27.514
-0.57434,0.49516,-0.70506,0,0,-0.8,0.054333,0.00535,27.506,24.666,27.558,27.614
-0.57363,0.49915,-0.70764,0,0,-0.8,0.054333,0.00535,27.606,24.766,27.658,27.714
